,data,id_reservatorio,nome_reservatorio,afluencia,bacia,rio,estado_sigla,ano,mes
1138816,2000-05-31,19130,SAO SALVADOR,788.29,TOCANTINS,TOCANTINS,TO,2000,5
1138817,2000-06-01,19130,SAO SALVADOR,852.23,TOCANTINS,TOCANTINS,TO,2000,6
1138818,2000-06-02,19130,SAO SALVADOR,865.78,TOCANTINS,TOCANTINS,TO,2000,6
1138819,2000-06-04,19130,SAO SALVADOR,845.47,TOCANTINS,TOCANTINS,TO,2000,6
1138820,2000-06-06,19130,SAO SALVADOR,862.39,TOCANTINS,TOCANTINS,TO,2000,6
1138821,2000-06-07,19130,SAO SALVADOR,865.78,TOCANTINS,TOCANTINS,TO,2000,6
1138822,2000-06-08,19130,SAO SALVADOR,855.62,TOCANTINS,TOCANTINS,TO,2000,6
1138823,2000-06-11,19130,SAO SALVADOR,821.86,TOCANTINS,TOCANTINS,TO,2000,6
1138824,2000-06-13,19130,SAO SALVADOR,794.99,TOCANTINS,TOCANTINS,TO,2000,6
1138825,2000-06-16,19130,SAO SALVADOR,821.86,TOCANTINS,TOCANTINS,TO,2000,6
1138826,2000-06-17,19130,SAO SALVADOR,818.49,TOCANTINS,TOCANTINS,TO,2000,6
1138827,2000-06-18,19130,SAO SALVADOR,801.69,TOCANTINS,TOCANTINS,TO,2000,6
1138828,2000-06-19,19130,SAO SALVADOR,698.7,TOCANTINS,TOCANTINS,TO,2000,6
1138829,2000-06-21,19130,SAO SALVADOR,778.26,TOCANTINS,TOCANTINS,TO,2000,6
1138830,2000-06-22,19130,SAO SALVADOR,711.88,TOCANTINS,TOCANTINS,TO,2000,6
1138831,2000-06-23,19130,SAO SALVADOR,656.14,TOCANTINS,TOCANTINS,TO,2000,6
1138832,2000-06-25,19130,SAO SALVADOR,774.92,TOCANTINS,TOCANTINS,TO,2000,6
1138833,2000-06-29,19130,SAO SALVADOR,996.0,TOCANTINS,TOCANTINS,TO,2000,6
1138834,2000-06-30,19130,SAO SALVADOR,848.85,TOCANTINS,TOCANTINS,TO,2000,6
1138835,2000-07-02,19130,SAO SALVADOR,848.85,TOCANTINS,TOCANTINS,TO,2000,7
1138836,2000-07-03,19130,SAO SALVADOR,825.22,TOCANTINS,TOCANTINS,TO,2000,7
1138837,2000-07-04,19130,SAO SALVADOR,801.69,TOCANTINS,TOCANTINS,TO,2000,7
1138838,2000-07-08,19130,SAO SALVADOR,728.39,TOCANTINS,TOCANTINS,TO,2000,7
1138839,2000-07-10,19130,SAO SALVADOR,675.73,TOCANTINS,TOCANTINS,TO,2000,7
1138840,2000-07-11,19130,SAO SALVADOR,705.28,TOCANTINS,TOCANTINS,TO,2000,7
1138841,2000-07-15,19130,SAO SALVADOR,778.26,TOCANTINS,TOCANTINS,TO,2000,7
1138842,2000-07-16,19130,SAO SALVADOR,758.26,TOCANTINS,TOCANTINS,TO,2000,7
1138843,2000-07-17,19130,SAO SALVADOR,711.88,TOCANTINS,TOCANTINS,TO,2000,7
1138844,2000-07-18,19130,SAO SALVADOR,715.17,TOCANTINS,TOCANTINS,TO,2000,7
1138845,2000-07-19,19130,SAO SALVADOR,842.09,TOCANTINS,TOCANTINS,TO,2000,7
1138846,2000-07-20,19130,SAO SALVADOR,838.71,TOCANTINS,TOCANTINS,TO,2000,7
1138847,2000-07-21,19130,SAO SALVADOR,842.09,TOCANTINS,TOCANTINS,TO,2000,7
1138848,2000-07-22,19130,SAO SALVADOR,842.09,TOCANTINS,TOCANTINS,TO,2000,7
1138849,2000-07-25,19130,SAO SALVADOR,695.41,TOCANTINS,TOCANTINS,TO,2000,7
1138850,2000-07-28,19130,SAO SALVADOR,1121.66,TOCANTINS,TOCANTINS,TO,2000,7
1138851,2000-07-29,19130,SAO SALVADOR,1051.58,TOCANTINS,TOCANTINS,TO,2000,7
1138852,2000-07-31,19130,SAO SALVADOR,718.48,TOCANTINS,TOCANTINS,TO,2000,7
1138853,2000-08-06,19130,SAO SALVADOR,751.61,TOCANTINS,TOCANTINS,TO,2000,8
1138854,2000-08-07,19130,SAO SALVADOR,633.38,TOCANTINS,TOCANTINS,TO,2000,8
1138855,2000-08-11,19130,SAO SALVADOR,831.96,TOCANTINS,TOCANTINS,TO,2000,8
1138856,2000-08-13,19130,SAO SALVADOR,869.18,TOCANTINS,TOCANTINS,TO,2000,8
1138857,2000-08-18,19130,SAO SALVADOR,845.47,TOCANTINS,TOCANTINS,TO,2000,8
1138858,2000-08-19,19130,SAO SALVADOR,588.21,TOCANTINS,TOCANTINS,TO,2000,8
1138859,2000-08-21,19130,SAO SALVADOR,477.97,TOCANTINS,TOCANTINS,TO,2000,8
1138860,2000-08-23,19130,SAO SALVADOR,725.08,TOCANTINS,TOCANTINS,TO,2000,8
1138861,2000-08-26,19130,SAO SALVADOR,805.05,TOCANTINS,TOCANTINS,TO,2000,8
1138862,2000-08-27,19130,SAO SALVADOR,588.21,TOCANTINS,TOCANTINS,TO,2000,8
1138863,2000-09-03,19130,SAO SALVADOR,665.93,TOCANTINS,TOCANTINS,TO,2000,9
1138864,2000-09-04,19130,SAO SALVADOR,550.35,TOCANTINS,TOCANTINS,TO,2000,9
1138865,2000-09-05,19130,SAO SALVADOR,601.07,TOCANTINS,TOCANTINS,TO,2000,9
1138866,2000-09-11,19130,SAO SALVADOR,459.59,TOCANTINS,TOCANTINS,TO,2000,9
1138867,2000-09-12,19130,SAO SALVADOR,461.87,TOCANTINS,TOCANTINS,TO,2000,9
1138868,2000-09-16,19130,SAO SALVADOR,718.48,TOCANTINS,TOCANTINS,TO,2000,9
1138869,2000-09-19,19130,SAO SALVADOR,585.01,TOCANTINS,TOCANTINS,TO,2000,9
1138870,2000-09-20,19130,SAO SALVADOR,646.37,TOCANTINS,TOCANTINS,TO,2000,9
1138871,2000-09-23,19130,SAO SALVADOR,815.13,TOCANTINS,TOCANTINS,TO,2000,9
1138872,2000-09-24,19130,SAO SALVADOR,798.34,TOCANTINS,TOCANTINS,TO,2000,9
1138873,2000-09-26,19130,SAO SALVADOR,646.37,TOCANTINS,TOCANTINS,TO,2000,9
1138874,2000-09-27,19130,SAO SALVADOR,738.33,TOCANTINS,TOCANTINS,TO,2000,9
1138875,2000-09-28,19130,SAO SALVADOR,698.7,TOCANTINS,TOCANTINS,TO,2000,9
1138876,2000-09-29,19130,SAO SALVADOR,626.9,TOCANTINS,TOCANTINS,TO,2000,9
1138877,2000-10-01,19130,SAO SALVADOR,496.73,TOCANTINS,TOCANTINS,TO,2000,10
1138878,2000-10-02,19130,SAO SALVADOR,415.34,TOCANTINS,TOCANTINS,TO,2000,10
1138879,2000-10-03,19130,SAO SALVADOR,450.55,TOCANTINS,TOCANTINS,TO,2000,10
1138880,2000-10-04,19130,SAO SALVADOR,705.28,TOCANTINS,TOCANTINS,TO,2000,10
1138881,2000-10-06,19130,SAO SALVADOR,754.93,TOCANTINS,TOCANTINS,TO,2000,10
1138882,2000-10-08,19130,SAO SALVADOR,690.07,TOCANTINS,TOCANTINS,TO,2000,10
1138883,2000-10-11,19130,SAO SALVADOR,816.99,TOCANTINS,TOCANTINS,TO,2000,10
1138884,2000-10-13,19130,SAO SALVADOR,819.54,TOCANTINS,TOCANTINS,TO,2000,10
1138885,2000-10-14,19130,SAO SALVADOR,755.96,TOCANTINS,TOCANTINS,TO,2000,10
1138886,2000-10-15,19130,SAO SALVADOR,644.37,TOCANTINS,TOCANTINS,TO,2000,10
1138887,2000-10-16,19130,SAO SALVADOR,801.63,TOCANTINS,TOCANTINS,TO,2000,10
1138888,2000-10-17,19130,SAO SALVADOR,784.95,TOCANTINS,TOCANTINS,TO,2000,10
1138889,2000-10-18,19130,SAO SALVADOR,778.26,TOCANTINS,TOCANTINS,TO,2000,10
1138890,2000-10-21,19130,SAO SALVADOR,818.49,TOCANTINS,TOCANTINS,TO,2000,10
1138891,2000-10-23,19130,SAO SALVADOR,801.69,TOCANTINS,TOCANTINS,TO,2000,10
1138892,2000-10-25,19130,SAO SALVADOR,818.49,TOCANTINS,TOCANTINS,TO,2000,10
1138893,2000-10-26,19130,SAO SALVADOR,838.71,TOCANTINS,TOCANTINS,TO,2000,10
1138894,2000-10-27,19130,SAO SALVADOR,852.23,TOCANTINS,TOCANTINS,TO,2000,10
1138895,2000-11-04,19130,SAO SALVADOR,961.48,TOCANTINS,TOCANTINS,TO,2000,11
1138896,2000-11-05,19130,SAO SALVADOR,1034.17,TOCANTINS,TOCANTINS,TO,2000,11
1138897,2000-11-07,19130,SAO SALVADOR,951.16,TOCANTINS,TOCANTINS,TO,2000,11
1138898,2000-11-08,19130,SAO SALVADOR,1171.09,TOCANTINS,TOCANTINS,TO,2000,11
1138899,2000-11-09,19130,SAO SALVADOR,933.99,TOCANTINS,TOCANTINS,TO,2000,11
1138900,2000-11-12,19130,SAO SALVADOR,1164.01,TOCANTINS,TOCANTINS,TO,2000,11
1138901,2000-11-15,19130,SAO SALVADOR,1121.66,TOCANTINS,TOCANTINS,TO,2000,11
1138902,2000-11-18,19130,SAO SALVADOR,1051.58,TOCANTINS,TOCANTINS,TO,2000,11
1138903,2000-11-20,19130,SAO SALVADOR,778.26,TOCANTINS,TOCANTINS,TO,2000,11
1138904,2000-11-23,19130,SAO SALVADOR,1121.66,TOCANTINS,TOCANTINS,TO,2000,11
1138905,2000-11-29,19130,SAO SALVADOR,1002.92,TOCANTINS,TOCANTINS,TO,2000,11
1138906,2000-12-01,19130,SAO SALVADOR,1192.37,TOCANTINS,TOCANTINS,TO,2000,12
1138907,2000-12-03,19130,SAO SALVADOR,913.45,TOCANTINS,TOCANTINS,TO,2000,12
1138908,2000-12-04,19130,SAO SALVADOR,725.08,TOCANTINS,TOCANTINS,TO,2000,12
1138909,2000-12-05,19130,SAO SALVADOR,1158.42,TOCANTINS,TOCANTINS,TO,2000,12
1138910,2000-12-06,19130,SAO SALVADOR,1118.59,TOCANTINS,TOCANTINS,TO,2000,12
1138911,2000-12-07,19130,SAO SALVADOR,1167.16,TOCANTINS,TOCANTINS,TO,2000,12
1138912,2000-12-10,19130,SAO SALVADOR,1313.96,TOCANTINS,TOCANTINS,TO,2000,12
1138913,2000-12-11,19130,SAO SALVADOR,617.19,TOCANTINS,TOCANTINS,TO,2000,12
1138914,2000-12-12,19130,SAO SALVADOR,1249.38,TOCANTINS,TOCANTINS,TO,2000,12
1138915,2000-12-15,19130,SAO SALVADOR,1495.71,TOCANTINS,TOCANTINS,TO,2000,12
1138916,2000-12-18,19130,SAO SALVADOR,2244.85,TOCANTINS,TOCANTINS,TO,2000,12
1138917,2000-12-20,19130,SAO SALVADOR,1778.07,TOCANTINS,TOCANTINS,TO,2000,12
1138918,2000-12-23,19130,SAO SALVADOR,1539.82,TOCANTINS,TOCANTINS,TO,2000,12
1138919,2000-12-27,19130,SAO SALVADOR,754.93,TOCANTINS,TOCANTINS,TO,2000,12
1138920,2000-12-28,19130,SAO SALVADOR,811.76,TOCANTINS,TOCANTINS,TO,2000,12
1138921,2000-12-31,19130,SAO SALVADOR,1093.55,TOCANTINS,TOCANTINS,TO,2000,12
1138922,2001-01-02,19130,SAO SALVADOR,1114.62,TOCANTINS,TOCANTINS,TO,2001,1
1138923,2001-01-03,19130,SAO SALVADOR,1037.65,TOCANTINS,TOCANTINS,TO,2001,1
1138924,2001-01-06,19130,SAO SALVADOR,989.08,TOCANTINS,TOCANTINS,TO,2001,1
1138925,2001-01-07,19130,SAO SALVADOR,872.57,TOCANTINS,TOCANTINS,TO,2001,1
1138926,2001-01-08,19130,SAO SALVADOR,1149.87,TOCANTINS,TOCANTINS,TO,2001,1
1138927,2001-01-09,19130,SAO SALVADOR,1107.59,TOCANTINS,TOCANTINS,TO,2001,1
1138928,2001-01-10,19130,SAO SALVADOR,1156.94,TOCANTINS,TOCANTINS,TO,2001,1
1138929,2001-01-13,19130,SAO SALVADOR,1249.38,TOCANTINS,TOCANTINS,TO,2001,1
1138930,2001-01-15,19130,SAO SALVADOR,1171.09,TOCANTINS,TOCANTINS,TO,2001,1
1138931,2001-01-17,19130,SAO SALVADOR,1249.38,TOCANTINS,TOCANTINS,TO,2001,1
1138932,2001-01-19,19130,SAO SALVADOR,1238.66,TOCANTINS,TOCANTINS,TO,2001,1
1138933,2001-01-20,19130,SAO SALVADOR,1242.23,TOCANTINS,TOCANTINS,TO,2001,1
1138934,2001-01-25,19130,SAO SALVADOR,1235.09,TOCANTINS,TOCANTINS,TO,2001,1
1138935,2001-01-26,19130,SAO SALVADOR,1324.77,TOCANTINS,TOCANTINS,TO,2001,1
1138936,2001-01-27,19130,SAO SALVADOR,1278.02,TOCANTINS,TOCANTINS,TO,2001,1
1138937,2001-01-29,19130,SAO SALVADOR,889.57,TOCANTINS,TOCANTINS,TO,2001,1
1138938,2001-02-03,19130,SAO SALVADOR,1171.09,TOCANTINS,TOCANTINS,TO,2001,2
1138939,2001-02-04,19130,SAO SALVADOR,1072.54,TOCANTINS,TOCANTINS,TO,2001,2
1138940,2001-02-05,19130,SAO SALVADOR,1002.92,TOCANTINS,TOCANTINS,TO,2001,2
1138941,2001-02-12,19130,SAO SALVADOR,964.92,TOCANTINS,TOCANTINS,TO,2001,2
1138942,2001-02-15,19130,SAO SALVADOR,1278.02,TOCANTINS,TOCANTINS,TO,2001,2
1138943,2001-02-16,19130,SAO SALVADOR,1256.53,TOCANTINS,TOCANTINS,TO,2001,2
1138944,2001-02-17,19130,SAO SALVADOR,1227.96,TOCANTINS,TOCANTINS,TO,2001,2
1138945,2001-02-18,19130,SAO SALVADOR,1063.05,TOCANTINS,TOCANTINS,TO,2001,2
1138946,2001-02-20,19130,SAO SALVADOR,877.77,TOCANTINS,TOCANTINS,TO,2001,2
1138947,2001-02-21,19130,SAO SALVADOR,944.29,TOCANTINS,TOCANTINS,TO,2001,2
1138948,2001-02-23,19130,SAO SALVADOR,916.87,TOCANTINS,TOCANTINS,TO,2001,2
1138949,2001-02-24,19130,SAO SALVADOR,916.87,TOCANTINS,TOCANTINS,TO,2001,2
1138950,2001-03-03,19130,SAO SALVADOR,805.05,TOCANTINS,TOCANTINS,TO,2001,3
1138951,2001-03-04,19130,SAO SALVADOR,788.29,TOCANTINS,TOCANTINS,TO,2001,3
1138952,2001-03-05,19130,SAO SALVADOR,875.97,TOCANTINS,TOCANTINS,TO,2001,3
1138953,2001-03-07,19130,SAO SALVADOR,1178.18,TOCANTINS,TOCANTINS,TO,2001,3
1138954,2001-03-10,19130,SAO SALVADOR,1079.54,TOCANTINS,TOCANTINS,TO,2001,3
1138955,2001-03-12,19130,SAO SALVADOR,1473.72,TOCANTINS,TOCANTINS,TO,2001,3
1138956,2001-03-13,19130,SAO SALVADOR,1576.72,TOCANTINS,TOCANTINS,TO,2001,3
1138957,2001-03-14,19130,SAO SALVADOR,1748.02,TOCANTINS,TOCANTINS,TO,2001,3
1138958,2001-03-17,19130,SAO SALVADOR,1665.78,TOCANTINS,TOCANTINS,TO,2001,3
1138959,2001-03-19,19130,SAO SALVADOR,1249.38,TOCANTINS,TOCANTINS,TO,2001,3
1138960,2001-03-20,19130,SAO SALVADOR,1285.2,TOCANTINS,TOCANTINS,TO,2001,3
1138961,2001-03-22,19130,SAO SALVADOR,1400.78,TOCANTINS,TOCANTINS,TO,2001,3
1138962,2001-03-23,19130,SAO SALVADOR,1321.16,TOCANTINS,TOCANTINS,TO,2001,3
1138963,2001-03-26,19130,SAO SALVADOR,1235.09,TOCANTINS,TOCANTINS,TO,2001,3
1138964,2001-03-28,19130,SAO SALVADOR,1256.53,TOCANTINS,TOCANTINS,TO,2001,3
1138965,2001-03-29,19130,SAO SALVADOR,1263.69,TOCANTINS,TOCANTINS,TO,2001,3
1138966,2001-04-04,19130,SAO SALVADOR,1278.02,TOCANTINS,TOCANTINS,TO,2001,4
1138967,2001-04-05,19130,SAO SALVADOR,1256.53,TOCANTINS,TOCANTINS,TO,2001,4
1138968,2001-04-11,19130,SAO SALVADOR,872.57,TOCANTINS,TOCANTINS,TO,2001,4
1138969,2001-04-12,19130,SAO SALVADOR,879.37,TOCANTINS,TOCANTINS,TO,2001,4
1138970,2001-04-13,19130,SAO SALVADOR,879.37,TOCANTINS,TOCANTINS,TO,2001,4
1138971,2001-04-14,19130,SAO SALVADOR,811.76,TOCANTINS,TOCANTINS,TO,2001,4
1138972,2001-04-15,19130,SAO SALVADOR,692.13,TOCANTINS,TOCANTINS,TO,2001,4
1138973,2001-04-16,19130,SAO SALVADOR,698.7,TOCANTINS,TOCANTINS,TO,2001,4
1138974,2001-04-17,19130,SAO SALVADOR,825.22,TOCANTINS,TOCANTINS,TO,2001,4
1138975,2001-04-18,19130,SAO SALVADOR,927.14,TOCANTINS,TOCANTINS,TO,2001,4
1138976,2001-04-19,19130,SAO SALVADOR,1016.79,TOCANTINS,TOCANTINS,TO,2001,4
1138977,2001-04-20,19130,SAO SALVADOR,1086.54,TOCANTINS,TOCANTINS,TO,2001,4
1138978,2001-04-23,19130,SAO SALVADOR,1263.69,TOCANTINS,TOCANTINS,TO,2001,4
1138979,2001-04-24,19130,SAO SALVADOR,1227.96,TOCANTINS,TOCANTINS,TO,2001,4
1138980,2001-04-25,19130,SAO SALVADOR,1210.15,TOCANTINS,TOCANTINS,TO,2001,4
1138981,2001-04-26,19130,SAO SALVADOR,1199.48,TOCANTINS,TOCANTINS,TO,2001,4
1138982,2001-04-28,19130,SAO SALVADOR,1227.96,TOCANTINS,TOCANTINS,TO,2001,4
1138983,2001-04-29,19130,SAO SALVADOR,1224.39,TOCANTINS,TOCANTINS,TO,2001,4
1138984,2001-05-02,19130,SAO SALVADOR,842.09,TOCANTINS,TOCANTINS,TO,2001,5
1138985,2001-05-07,19130,SAO SALVADOR,1037.65,TOCANTINS,TOCANTINS,TO,2001,5
1138986,2001-05-08,19130,SAO SALVADOR,947.72,TOCANTINS,TOCANTINS,TO,2001,5
1138987,2001-05-11,19130,SAO SALVADOR,1051.58,TOCANTINS,TOCANTINS,TO,2001,5
1138988,2001-05-14,19130,SAO SALVADOR,899.79,TOCANTINS,TOCANTINS,TO,2001,5
1138989,2001-05-16,19130,SAO SALVADOR,944.29,TOCANTINS,TOCANTINS,TO,2001,5
1138990,2001-05-17,19130,SAO SALVADOR,958.04,TOCANTINS,TOCANTINS,TO,2001,5
1138991,2001-05-18,19130,SAO SALVADOR,961.48,TOCANTINS,TOCANTINS,TO,2001,5
1138992,2001-05-19,19130,SAO SALVADOR,920.29,TOCANTINS,TOCANTINS,TO,2001,5
1138993,2001-05-20,19130,SAO SALVADOR,883.14,TOCANTINS,TOCANTINS,TO,2001,5
1138994,2001-05-21,19130,SAO SALVADOR,911.74,TOCANTINS,TOCANTINS,TO,2001,5
1138995,2001-05-23,19130,SAO SALVADOR,1020.26,TOCANTINS,TOCANTINS,TO,2001,5
1138996,2001-05-24,19130,SAO SALVADOR,1009.85,TOCANTINS,TOCANTINS,TO,2001,5
1138997,2001-05-25,19130,SAO SALVADOR,1020.26,TOCANTINS,TOCANTINS,TO,2001,5
1138998,2001-05-29,19130,SAO SALVADOR,838.71,TOCANTINS,TOCANTINS,TO,2001,5
1138999,2001-05-30,19130,SAO SALVADOR,892.98,TOCANTINS,TOCANTINS,TO,2001,5
1139000,2001-06-05,19130,SAO SALVADOR,669.19,TOCANTINS,TOCANTINS,TO,2001,6
1139001,2001-06-07,19130,SAO SALVADOR,731.7,TOCANTINS,TOCANTINS,TO,2001,6
1139002,2001-06-09,19130,SAO SALVADOR,758.26,TOCANTINS,TOCANTINS,TO,2001,6
1139003,2001-06-10,19130,SAO SALVADOR,778.26,TOCANTINS,TOCANTINS,TO,2001,6
1139004,2001-06-12,19130,SAO SALVADOR,741.64,TOCANTINS,TOCANTINS,TO,2001,6
1139005,2001-06-13,19130,SAO SALVADOR,728.39,TOCANTINS,TOCANTINS,TO,2001,6
1139006,2001-06-17,19130,SAO SALVADOR,633.38,TOCANTINS,TOCANTINS,TO,2001,6
1139007,2001-06-18,19130,SAO SALVADOR,646.37,TOCANTINS,TOCANTINS,TO,2001,6
1139008,2001-06-19,19130,SAO SALVADOR,705.28,TOCANTINS,TOCANTINS,TO,2001,6
1139009,2001-06-22,19130,SAO SALVADOR,659.4,TOCANTINS,TOCANTINS,TO,2001,6
1139010,2001-06-23,19130,SAO SALVADOR,575.7,TOCANTINS,TOCANTINS,TO,2001,6
1139011,2001-06-25,19130,SAO SALVADOR,685.56,TOCANTINS,TOCANTINS,TO,2001,6
1139012,2001-06-26,19130,SAO SALVADOR,718.48,TOCANTINS,TOCANTINS,TO,2001,6
1139013,2001-06-27,19130,SAO SALVADOR,954.6,TOCANTINS,TOCANTINS,TO,2001,6
1139014,2001-06-28,19130,SAO SALVADOR,1065.55,TOCANTINS,TOCANTINS,TO,2001,6
1139015,2001-06-29,19130,SAO SALVADOR,1030.69,TOCANTINS,TOCANTINS,TO,2001,6
1139016,2001-07-01,19130,SAO SALVADOR,947.72,TOCANTINS,TOCANTINS,TO,2001,7
1139017,2001-07-03,19130,SAO SALVADOR,992.54,TOCANTINS,TOCANTINS,TO,2001,7
1139018,2001-07-04,19130,SAO SALVADOR,975.26,TOCANTINS,TOCANTINS,TO,2001,7
1139019,2001-07-06,19130,SAO SALVADOR,1100.57,TOCANTINS,TOCANTINS,TO,2001,7
1139020,2001-07-08,19130,SAO SALVADOR,1009.85,TOCANTINS,TOCANTINS,TO,2001,7
1139021,2001-07-09,19130,SAO SALVADOR,961.48,TOCANTINS,TOCANTINS,TO,2001,7
1139022,2001-07-10,19130,SAO SALVADOR,937.42,TOCANTINS,TOCANTINS,TO,2001,7
1139023,2001-07-12,19130,SAO SALVADOR,1013.32,TOCANTINS,TOCANTINS,TO,2001,7
1139024,2001-07-14,19130,SAO SALVADOR,1002.92,TOCANTINS,TOCANTINS,TO,2001,7
1139025,2001-07-15,19130,SAO SALVADOR,1006.39,TOCANTINS,TOCANTINS,TO,2001,7
1139026,2001-07-16,19130,SAO SALVADOR,1002.92,TOCANTINS,TOCANTINS,TO,2001,7
1139027,2001-07-19,19130,SAO SALVADOR,1006.39,TOCANTINS,TOCANTINS,TO,2001,7
1139028,2001-07-20,19130,SAO SALVADOR,1020.26,TOCANTINS,TOCANTINS,TO,2001,7
1139029,2001-07-21,19130,SAO SALVADOR,1006.39,TOCANTINS,TOCANTINS,TO,2001,7
1139030,2001-07-23,19130,SAO SALVADOR,1002.92,TOCANTINS,TOCANTINS,TO,2001,7
1139031,2001-07-26,19130,SAO SALVADOR,961.48,TOCANTINS,TOCANTINS,TO,2001,7
1139032,2001-08-03,19130,SAO SALVADOR,815.13,TOCANTINS,TOCANTINS,TO,2001,8
1139033,2001-08-04,19130,SAO SALVADOR,808.41,TOCANTINS,TOCANTINS,TO,2001,8
1139034,2001-08-05,19130,SAO SALVADOR,778.26,TOCANTINS,TOCANTINS,TO,2001,8
1139035,2001-08-06,19130,SAO SALVADOR,784.95,TOCANTINS,TOCANTINS,TO,2001,8
1139036,2001-08-07,19130,SAO SALVADOR,798.34,TOCANTINS,TOCANTINS,TO,2001,8
1139037,2001-08-08,19130,SAO SALVADOR,778.26,TOCANTINS,TOCANTINS,TO,2001,8
1139038,2001-08-09,19130,SAO SALVADOR,808.41,TOCANTINS,TOCANTINS,TO,2001,8
1139039,2001-08-10,19130,SAO SALVADOR,815.13,TOCANTINS,TOCANTINS,TO,2001,8
1139040,2001-08-11,19130,SAO SALVADOR,818.49,TOCANTINS,TOCANTINS,TO,2001,8
1139041,2001-08-13,19130,SAO SALVADOR,815.13,TOCANTINS,TOCANTINS,TO,2001,8
1139042,2001-08-14,19130,SAO SALVADOR,808.41,TOCANTINS,TOCANTINS,TO,2001,8
1139043,2001-08-16,19130,SAO SALVADOR,811.76,TOCANTINS,TOCANTINS,TO,2001,8
1139044,2001-08-17,19130,SAO SALVADOR,818.49,TOCANTINS,TOCANTINS,TO,2001,8
1139045,2001-08-20,19130,SAO SALVADOR,808.41,TOCANTINS,TOCANTINS,TO,2001,8
1139046,2001-08-22,19130,SAO SALVADOR,805.05,TOCANTINS,TOCANTINS,TO,2001,8
1139047,2001-08-23,19130,SAO SALVADOR,801.69,TOCANTINS,TOCANTINS,TO,2001,8
1139048,2001-08-25,19130,SAO SALVADOR,801.69,TOCANTINS,TOCANTINS,TO,2001,8
1139049,2001-08-26,19130,SAO SALVADOR,828.59,TOCANTINS,TOCANTINS,TO,2001,8
1139050,2001-08-28,19130,SAO SALVADOR,1093.55,TOCANTINS,TOCANTINS,TO,2001,8
1139051,2001-08-29,19130,SAO SALVADOR,1104.08,TOCANTINS,TOCANTINS,TO,2001,8
1139052,2001-08-31,19130,SAO SALVADOR,1153.4,TOCANTINS,TOCANTINS,TO,2001,8
1139053,2001-09-01,19130,SAO SALVADOR,1111.11,TOCANTINS,TOCANTINS,TO,2001,9
1139054,2001-09-04,19130,SAO SALVADOR,1090.04,TOCANTINS,TOCANTINS,TO,2001,9
1139055,2001-09-05,19130,SAO SALVADOR,1135.75,TOCANTINS,TOCANTINS,TO,2001,9
1139056,2001-09-07,19130,SAO SALVADOR,1142.81,TOCANTINS,TOCANTINS,TO,2001,9
1139057,2001-09-08,19130,SAO SALVADOR,1118.14,TOCANTINS,TOCANTINS,TO,2001,9
1139058,2001-09-10,19130,SAO SALVADOR,1125.18,TOCANTINS,TOCANTINS,TO,2001,9
1139059,2001-09-11,19130,SAO SALVADOR,1128.7,TOCANTINS,TOCANTINS,TO,2001,9
1139060,2001-09-12,19130,SAO SALVADOR,1139.28,TOCANTINS,TOCANTINS,TO,2001,9
1139061,2001-09-13,19130,SAO SALVADOR,1164.01,TOCANTINS,TOCANTINS,TO,2001,9
1139062,2001-09-14,19130,SAO SALVADOR,1160.47,TOCANTINS,TOCANTINS,TO,2001,9
1139063,2001-09-15,19130,SAO SALVADOR,1139.28,TOCANTINS,TOCANTINS,TO,2001,9
1139064,2001-09-17,19130,SAO SALVADOR,1135.75,TOCANTINS,TOCANTINS,TO,2001,9
1139065,2001-09-18,19130,SAO SALVADOR,1051.58,TOCANTINS,TOCANTINS,TO,2001,9
1139066,2001-09-23,19130,SAO SALVADOR,808.41,TOCANTINS,TOCANTINS,TO,2001,9
1139067,2001-09-27,19130,SAO SALVADOR,1149.87,TOCANTINS,TOCANTINS,TO,2001,9
1139068,2001-09-28,19130,SAO SALVADOR,1132.23,TOCANTINS,TOCANTINS,TO,2001,9
1139069,2001-09-29,19130,SAO SALVADOR,1009.85,TOCANTINS,TOCANTINS,TO,2001,9
1139070,2001-10-01,19130,SAO SALVADOR,1016.79,TOCANTINS,TOCANTINS,TO,2001,10
1139071,2001-10-02,19130,SAO SALVADOR,1058.56,TOCANTINS,TOCANTINS,TO,2001,10
1139072,2001-10-04,19130,SAO SALVADOR,1058.56,TOCANTINS,TOCANTINS,TO,2001,10
1139073,2001-10-08,19130,SAO SALVADOR,731.7,TOCANTINS,TOCANTINS,TO,2001,10
1139074,2001-10-11,19130,SAO SALVADOR,975.26,TOCANTINS,TOCANTINS,TO,2001,10
1139075,2001-10-12,19130,SAO SALVADOR,968.37,TOCANTINS,TOCANTINS,TO,2001,10
1139076,2001-10-15,19130,SAO SALVADOR,838.71,TOCANTINS,TOCANTINS,TO,2001,10
1139077,2001-10-16,19130,SAO SALVADOR,927.14,TOCANTINS,TOCANTINS,TO,2001,10
1139078,2001-10-17,19130,SAO SALVADOR,692.13,TOCANTINS,TOCANTINS,TO,2001,10
1139079,2001-10-18,19130,SAO SALVADOR,768.25,TOCANTINS,TOCANTINS,TO,2001,10
1139080,2001-10-20,19130,SAO SALVADOR,758.26,TOCANTINS,TOCANTINS,TO,2001,10
1139081,2001-10-24,19130,SAO SALVADOR,758.26,TOCANTINS,TOCANTINS,TO,2001,10
