,data,id_reservatorio,nome_reservatorio,afluencia,bacia,rio,estado_sigla
40818,2005-02-07,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40819,2005-02-08,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40820,2005-02-09,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40821,2005-02-10,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40822,2005-02-11,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40823,2005-02-20,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40824,2005-02-21,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40825,2005-02-27,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40826,2005-03-02,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40827,2005-03-04,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40828,2005-03-05,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40829,2005-03-06,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40830,2005-03-10,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40831,2005-03-11,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40832,2005-03-12,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40833,2005-03-13,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40834,2005-03-16,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40835,2005-03-17,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40836,2005-03-18,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40837,2005-03-26,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40838,2005-03-28,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40839,2005-03-29,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40840,2005-04-01,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40841,2005-04-07,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40842,2005-04-12,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40843,2005-04-13,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40844,2005-04-14,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40845,2005-04-15,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40846,2005-04-16,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40847,2005-04-17,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40848,2005-04-19,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40849,2005-04-20,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40850,2005-04-23,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40851,2005-04-24,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40852,2005-04-25,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40853,2005-04-26,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40854,2005-05-08,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40855,2005-05-13,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40856,2005-05-18,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40857,2005-05-20,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40858,2005-05-22,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40859,2005-05-23,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40860,2005-05-25,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40861,2005-05-26,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40862,2005-05-31,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40863,2005-06-02,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40864,2005-06-03,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40865,2005-06-05,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40866,2005-06-10,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40867,2005-06-14,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40868,2005-06-15,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40869,2005-06-16,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40870,2005-06-18,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40871,2005-06-20,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40872,2005-06-25,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40873,2005-06-26,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40874,2005-06-27,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40875,2005-06-28,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40876,2005-06-29,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40877,2005-06-30,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40878,2005-07-05,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40879,2005-07-06,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40880,2005-07-09,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40881,2005-07-12,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40882,2005-07-17,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40883,2005-07-20,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40884,2005-07-24,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40885,2005-07-26,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40886,2005-07-31,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40887,2005-08-02,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40888,2005-08-03,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40889,2005-08-06,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40890,2005-08-08,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40891,2005-08-11,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40892,2005-08-12,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40893,2005-08-14,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40894,2005-08-16,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40895,2005-08-17,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40896,2005-08-18,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40897,2005-08-19,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40898,2005-08-21,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40899,2005-08-24,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40900,2005-08-28,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40901,2005-08-30,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40902,2005-09-02,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40903,2005-09-03,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40904,2005-09-05,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40905,2005-09-08,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40906,2005-09-09,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40907,2005-09-11,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40908,2005-09-12,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40909,2005-09-13,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40910,2005-09-14,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40911,2005-09-15,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40912,2005-09-19,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40913,2005-09-21,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40914,2005-09-23,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40915,2005-09-24,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40916,2005-09-26,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40917,2005-09-28,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40918,2005-09-29,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40919,2005-09-30,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40920,2005-10-01,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40921,2005-10-10,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40922,2005-10-14,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40923,2005-10-15,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40924,2005-10-19,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40925,2005-10-21,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40926,2005-10-24,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40927,2005-10-25,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40928,2005-10-29,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40929,2005-10-31,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40930,2005-11-01,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40931,2005-11-03,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40932,2005-11-04,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40933,2005-11-05,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40934,2005-11-07,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40935,2005-11-08,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40936,2005-11-12,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40937,2005-11-14,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40938,2005-11-18,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40939,2005-11-20,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40940,2005-11-21,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40941,2005-11-22,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40942,2005-11-26,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40943,2005-11-29,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40944,2005-12-01,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40945,2005-12-02,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40946,2005-12-03,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40947,2005-12-05,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40948,2005-12-08,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40949,2005-12-09,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40950,2005-12-11,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40951,2005-12-13,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40952,2005-12-15,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40953,2005-12-17,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40954,2005-12-18,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40955,2005-12-20,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40956,2005-12-21,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40957,2005-12-22,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40958,2005-12-23,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40959,2005-12-25,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40960,2005-12-26,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40961,2005-12-28,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40962,2005-12-30,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40963,2005-12-31,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40964,2006-09-17,19145,DARDANELOS,,AMAZONAS,ARIPUANA,MT
40965,2014-10-28,19145,DARDANELOS,43.0,AMAZONAS,ARIPUANA,MT
40966,2014-10-29,19145,DARDANELOS,47.01,AMAZONAS,ARIPUANA,MT
40967,2014-10-31,19145,DARDANELOS,45.99,AMAZONAS,ARIPUANA,MT
40968,2014-11-01,19145,DARDANELOS,47.01,AMAZONAS,ARIPUANA,MT
40969,2014-12-22,19145,DARDANELOS,182.0,AMAZONAS,ARIPUANA,MT
40970,2015-01-01,19145,DARDANELOS,272.0,AMAZONAS,ARIPUANA,MT
40971,2015-01-02,19145,DARDANELOS,252.0,AMAZONAS,ARIPUANA,MT
40972,2015-01-03,19145,DARDANELOS,232.0,AMAZONAS,ARIPUANA,MT
40973,2015-01-06,19145,DARDANELOS,207.0,AMAZONAS,ARIPUANA,MT
40974,2015-01-07,19145,DARDANELOS,198.02,AMAZONAS,ARIPUANA,MT
40975,2015-01-08,19145,DARDANELOS,196.99,AMAZONAS,ARIPUANA,MT
40976,2015-01-14,19145,DARDANELOS,171.98,AMAZONAS,ARIPUANA,MT
40977,2015-01-15,19145,DARDANELOS,159.03,AMAZONAS,ARIPUANA,MT
40978,2015-01-19,19145,DARDANELOS,178.0,AMAZONAS,ARIPUANA,MT
40979,2015-01-23,19145,DARDANELOS,187.01,AMAZONAS,ARIPUANA,MT
40980,2015-01-24,19145,DARDANELOS,213.96,AMAZONAS,ARIPUANA,MT
40981,2015-01-31,19145,DARDANELOS,278.99,AMAZONAS,ARIPUANA,MT
40982,2015-02-01,19145,DARDANELOS,275.0,AMAZONAS,ARIPUANA,MT
40983,2015-02-02,19145,DARDANELOS,266.97,AMAZONAS,ARIPUANA,MT
40984,2015-02-04,19145,DARDANELOS,264.0,AMAZONAS,ARIPUANA,MT
40985,2015-02-07,19145,DARDANELOS,291.01,AMAZONAS,ARIPUANA,MT
40986,2015-02-11,19145,DARDANELOS,426.04,AMAZONAS,ARIPUANA,MT
40987,2015-02-12,19145,DARDANELOS,450.01,AMAZONAS,ARIPUANA,MT
40988,2015-02-13,19145,DARDANELOS,463.03,AMAZONAS,ARIPUANA,MT
40989,2015-02-15,19145,DARDANELOS,448.0,AMAZONAS,ARIPUANA,MT
40990,2015-02-16,19145,DARDANELOS,440.0,AMAZONAS,ARIPUANA,MT
40991,2015-02-17,19145,DARDANELOS,439.98,AMAZONAS,ARIPUANA,MT
40992,2015-02-19,19145,DARDANELOS,460.0,AMAZONAS,ARIPUANA,MT
40993,2015-02-20,19145,DARDANELOS,504.03,AMAZONAS,ARIPUANA,MT
40994,2015-02-26,19145,DARDANELOS,776.03,AMAZONAS,ARIPUANA,MT
40995,2015-02-28,19145,DARDANELOS,826.99,AMAZONAS,ARIPUANA,MT
40996,2015-03-02,19145,DARDANELOS,810.0,AMAZONAS,ARIPUANA,MT
40997,2015-03-03,19145,DARDANELOS,788.0,AMAZONAS,ARIPUANA,MT
40998,2015-03-05,19145,DARDANELOS,753.05,AMAZONAS,ARIPUANA,MT
40999,2015-03-06,19145,DARDANELOS,748.0,AMAZONAS,ARIPUANA,MT
41000,2015-03-07,19145,DARDANELOS,747.98,AMAZONAS,ARIPUANA,MT
41001,2015-03-09,19145,DARDANELOS,746.0,AMAZONAS,ARIPUANA,MT
41002,2015-03-10,19145,DARDANELOS,729.01,AMAZONAS,ARIPUANA,MT
41003,2015-03-11,19145,DARDANELOS,708.98,AMAZONAS,ARIPUANA,MT
41004,2015-03-13,19145,DARDANELOS,670.99,AMAZONAS,ARIPUANA,MT
41005,2015-03-16,19145,DARDANELOS,732.03,AMAZONAS,ARIPUANA,MT
41006,2015-03-17,19145,DARDANELOS,755.03,AMAZONAS,ARIPUANA,MT
41007,2015-03-18,19145,DARDANELOS,808.01,AMAZONAS,ARIPUANA,MT
41008,2015-03-19,19145,DARDANELOS,826.92,AMAZONAS,ARIPUANA,MT
41009,2015-03-20,19145,DARDANELOS,850.0,AMAZONAS,ARIPUANA,MT
41010,2015-03-22,19145,DARDANELOS,855.0,AMAZONAS,ARIPUANA,MT
41011,2015-03-23,19145,DARDANELOS,881.03,AMAZONAS,ARIPUANA,MT
41012,2015-03-24,19145,DARDANELOS,901.03,AMAZONAS,ARIPUANA,MT
41013,2015-03-25,19145,DARDANELOS,931.01,AMAZONAS,ARIPUANA,MT
41014,2015-03-28,19145,DARDANELOS,970.0,AMAZONAS,ARIPUANA,MT
41015,2015-03-30,19145,DARDANELOS,940.98,AMAZONAS,ARIPUANA,MT
41016,2015-03-31,19145,DARDANELOS,914.98,AMAZONAS,ARIPUANA,MT
41017,2015-04-04,19145,DARDANELOS,849.0,AMAZONAS,ARIPUANA,MT
41018,2015-04-08,19145,DARDANELOS,758.94,AMAZONAS,ARIPUANA,MT
41019,2015-04-10,19145,DARDANELOS,745.01,AMAZONAS,ARIPUANA,MT
41020,2015-04-11,19145,DARDANELOS,761.01,AMAZONAS,ARIPUANA,MT
41021,2015-04-12,19145,DARDANELOS,795.02,AMAZONAS,ARIPUANA,MT
41022,2015-04-14,19145,DARDANELOS,730.19,AMAZONAS,ARIPUANA,MT
41023,2015-04-15,19145,DARDANELOS,658.96,AMAZONAS,ARIPUANA,MT
41024,2015-04-20,19145,DARDANELOS,674.98,AMAZONAS,ARIPUANA,MT
41025,2015-04-21,19145,DARDANELOS,649.97,AMAZONAS,ARIPUANA,MT
41026,2015-04-23,19145,DARDANELOS,608.98,AMAZONAS,ARIPUANA,MT
41027,2015-04-24,19145,DARDANELOS,586.98,AMAZONAS,ARIPUANA,MT
41028,2015-04-26,19145,DARDANELOS,543.0,AMAZONAS,ARIPUANA,MT
41029,2015-05-02,19145,DARDANELOS,551.0,AMAZONAS,ARIPUANA,MT
41030,2015-05-03,19145,DARDANELOS,552.99,AMAZONAS,ARIPUANA,MT
41031,2015-05-05,19145,DARDANELOS,536.99,AMAZONAS,ARIPUANA,MT
41032,2015-05-06,19145,DARDANELOS,531.99,AMAZONAS,ARIPUANA,MT
41033,2015-05-10,19145,DARDANELOS,501.97,AMAZONAS,ARIPUANA,MT
41034,2015-05-11,19145,DARDANELOS,490.0,AMAZONAS,ARIPUANA,MT
41035,2015-05-12,19145,DARDANELOS,492.0,AMAZONAS,ARIPUANA,MT
41036,2015-05-14,19145,DARDANELOS,494.99,AMAZONAS,ARIPUANA,MT
41037,2015-05-15,19145,DARDANELOS,527.0,AMAZONAS,ARIPUANA,MT
41038,2015-05-17,19145,DARDANELOS,529.0,AMAZONAS,ARIPUANA,MT
41039,2015-05-18,19145,DARDANELOS,518.0,AMAZONAS,ARIPUANA,MT
41040,2015-05-19,19145,DARDANELOS,501.02,AMAZONAS,ARIPUANA,MT
41041,2015-05-21,19145,DARDANELOS,458.97,AMAZONAS,ARIPUANA,MT
41042,2015-05-22,19145,DARDANELOS,444.0,AMAZONAS,ARIPUANA,MT
41043,2015-05-24,19145,DARDANELOS,412.0,AMAZONAS,ARIPUANA,MT
41044,2015-05-25,19145,DARDANELOS,436.98,AMAZONAS,ARIPUANA,MT
41045,2015-05-26,19145,DARDANELOS,404.0,AMAZONAS,ARIPUANA,MT
41046,2015-05-27,19145,DARDANELOS,400.0,AMAZONAS,ARIPUANA,MT
41047,2015-05-28,19145,DARDANELOS,366.06,AMAZONAS,ARIPUANA,MT
41048,2015-05-29,19145,DARDANELOS,367.0,AMAZONAS,ARIPUANA,MT
41049,2015-05-30,19145,DARDANELOS,351.92,AMAZONAS,ARIPUANA,MT
41050,2015-05-31,19145,DARDANELOS,355.0,AMAZONAS,ARIPUANA,MT
41051,2015-06-02,19145,DARDANELOS,342.0,AMAZONAS,ARIPUANA,MT
41052,2015-06-06,19145,DARDANELOS,308.0,AMAZONAS,ARIPUANA,MT
41053,2015-06-07,19145,DARDANELOS,310.0,AMAZONAS,ARIPUANA,MT
41054,2015-06-08,19145,DARDANELOS,298.99,AMAZONAS,ARIPUANA,MT
41055,2015-06-10,19145,DARDANELOS,275.0,AMAZONAS,ARIPUANA,MT
41056,2015-06-11,19145,DARDANELOS,267.0,AMAZONAS,ARIPUANA,MT
41057,2015-06-12,19145,DARDANELOS,259.0,AMAZONAS,ARIPUANA,MT
41058,2015-06-15,19145,DARDANELOS,248.0,AMAZONAS,ARIPUANA,MT
41059,2015-06-20,19145,DARDANELOS,219.04,AMAZONAS,ARIPUANA,MT
41060,2015-06-24,19145,DARDANELOS,202.98,AMAZONAS,ARIPUANA,MT
41061,2015-06-25,19145,DARDANELOS,204.0,AMAZONAS,ARIPUANA,MT
41062,2015-06-27,19145,DARDANELOS,194.0,AMAZONAS,ARIPUANA,MT
41063,2015-06-28,19145,DARDANELOS,184.0,AMAZONAS,ARIPUANA,MT
41064,2015-06-29,19145,DARDANELOS,180.01,AMAZONAS,ARIPUANA,MT
41065,2015-07-01,19145,DARDANELOS,174.0,AMAZONAS,ARIPUANA,MT
41066,2015-07-02,19145,DARDANELOS,171.0,AMAZONAS,ARIPUANA,MT
41067,2015-07-05,19145,DARDANELOS,160.0,AMAZONAS,ARIPUANA,MT
41068,2015-07-06,19145,DARDANELOS,163.05,AMAZONAS,ARIPUANA,MT
41069,2015-07-07,19145,DARDANELOS,160.96,AMAZONAS,ARIPUANA,MT
41070,2015-07-08,19145,DARDANELOS,158.01,AMAZONAS,ARIPUANA,MT
41071,2015-07-11,19145,DARDANELOS,152.0,AMAZONAS,ARIPUANA,MT
41072,2015-07-13,19145,DARDANELOS,141.02,AMAZONAS,ARIPUANA,MT
41073,2015-07-14,19145,DARDANELOS,132.99,AMAZONAS,ARIPUANA,MT
41074,2015-07-15,19145,DARDANELOS,131.0,AMAZONAS,ARIPUANA,MT
41075,2015-07-16,19145,DARDANELOS,129.0,AMAZONAS,ARIPUANA,MT
41076,2015-07-17,19145,DARDANELOS,124.0,AMAZONAS,ARIPUANA,MT
41077,2015-07-18,19145,DARDANELOS,122.0,AMAZONAS,ARIPUANA,MT
41078,2015-07-19,19145,DARDANELOS,117.0,AMAZONAS,ARIPUANA,MT
41079,2015-07-20,19145,DARDANELOS,110.98,AMAZONAS,ARIPUANA,MT
41080,2015-07-21,19145,DARDANELOS,109.0,AMAZONAS,ARIPUANA,MT
41081,2015-07-24,19145,DARDANELOS,103.0,AMAZONAS,ARIPUANA,MT
41082,2015-07-26,19145,DARDANELOS,101.0,AMAZONAS,ARIPUANA,MT
41083,2015-07-27,19145,DARDANELOS,97.96,AMAZONAS,ARIPUANA,MT
41084,2015-07-30,19145,DARDANELOS,91.0,AMAZONAS,ARIPUANA,MT
41085,2015-08-01,19145,DARDANELOS,91.0,AMAZONAS,ARIPUANA,MT
41086,2015-08-12,19145,DARDANELOS,60.97,AMAZONAS,ARIPUANA,MT
41087,2015-08-14,19145,DARDANELOS,57.02,AMAZONAS,ARIPUANA,MT
41088,2015-08-15,19145,DARDANELOS,56.0,AMAZONAS,ARIPUANA,MT
41089,2015-08-18,19145,DARDANELOS,63.0,AMAZONAS,ARIPUANA,MT
41090,2015-08-20,19145,DARDANELOS,59.0,AMAZONAS,ARIPUANA,MT
41091,2015-08-22,19145,DARDANELOS,51.99,AMAZONAS,ARIPUANA,MT
41092,2015-08-23,19145,DARDANELOS,45.0,AMAZONAS,ARIPUANA,MT
41093,2015-08-25,19145,DARDANELOS,46.02,AMAZONAS,ARIPUANA,MT
41094,2015-08-28,19145,DARDANELOS,59.0,AMAZONAS,ARIPUANA,MT
41095,2015-09-01,19145,DARDANELOS,56.01,AMAZONAS,ARIPUANA,MT
41096,2015-09-02,19145,DARDANELOS,62.0,AMAZONAS,ARIPUANA,MT
41097,2015-09-03,19145,DARDANELOS,62.0,AMAZONAS,ARIPUANA,MT
41098,2015-09-10,19145,DARDANELOS,45.0,AMAZONAS,ARIPUANA,MT
41099,2015-09-11,19145,DARDANELOS,44.0,AMAZONAS,ARIPUANA,MT
41100,2015-09-13,19145,DARDANELOS,38.04,AMAZONAS,ARIPUANA,MT
41101,2015-09-14,19145,DARDANELOS,32.0,AMAZONAS,ARIPUANA,MT
41102,2015-09-16,19145,DARDANELOS,39.0,AMAZONAS,ARIPUANA,MT
41103,2015-09-17,19145,DARDANELOS,39.0,AMAZONAS,ARIPUANA,MT
41104,2015-09-18,19145,DARDANELOS,46.99,AMAZONAS,ARIPUANA,MT
41105,2015-09-19,19145,DARDANELOS,45.0,AMAZONAS,ARIPUANA,MT
41106,2015-09-21,19145,DARDANELOS,36.0,AMAZONAS,ARIPUANA,MT
41107,2015-09-29,19145,DARDANELOS,34.0,AMAZONAS,ARIPUANA,MT
41108,2015-09-30,19145,DARDANELOS,36.0,AMAZONAS,ARIPUANA,MT
41109,2015-10-01,19145,DARDANELOS,37.0,AMAZONAS,ARIPUANA,MT
41110,2015-10-09,19145,DARDANELOS,47.0,AMAZONAS,ARIPUANA,MT
41111,2015-10-10,19145,DARDANELOS,44.0,AMAZONAS,ARIPUANA,MT
41112,2015-10-11,19145,DARDANELOS,47.0,AMAZONAS,ARIPUANA,MT
41113,2015-10-12,19145,DARDANELOS,51.0,AMAZONAS,ARIPUANA,MT
41114,2015-10-17,19145,DARDANELOS,55.0,AMAZONAS,ARIPUANA,MT
41115,2015-10-18,19145,DARDANELOS,55.0,AMAZONAS,ARIPUANA,MT
41116,2015-10-20,19145,DARDANELOS,55.01,AMAZONAS,ARIPUANA,MT
41117,2015-10-23,19145,DARDANELOS,55.0,AMAZONAS,ARIPUANA,MT
41118,2015-10-24,19145,DARDANELOS,55.0,AMAZONAS,ARIPUANA,MT
41119,2015-10-25,19145,DARDANELOS,28.95,AMAZONAS,ARIPUANA,MT
41120,2015-10-26,19145,DARDANELOS,29.0,AMAZONAS,ARIPUANA,MT
41121,2015-10-27,19145,DARDANELOS,28.0,AMAZONAS,ARIPUANA,MT
41122,2015-10-29,19145,DARDANELOS,28.0,AMAZONAS,ARIPUANA,MT
41123,2015-10-30,19145,DARDANELOS,28.0,AMAZONAS,ARIPUANA,MT
41124,2015-11-04,19145,DARDANELOS,58.03,AMAZONAS,ARIPUANA,MT
41125,2015-11-06,19145,DARDANELOS,58.0,AMAZONAS,ARIPUANA,MT
41126,2015-11-08,19145,DARDANELOS,61.01,AMAZONAS,ARIPUANA,MT
41127,2015-11-09,19145,DARDANELOS,68.02,AMAZONAS,ARIPUANA,MT
41128,2015-11-10,19145,DARDANELOS,70.98,AMAZONAS,ARIPUANA,MT
41129,2015-11-11,19145,DARDANELOS,66.0,AMAZONAS,ARIPUANA,MT
41130,2015-11-12,19145,DARDANELOS,57.98,AMAZONAS,ARIPUANA,MT
41131,2015-11-15,19145,DARDANELOS,44.0,AMAZONAS,ARIPUANA,MT
41132,2015-11-16,19145,DARDANELOS,45.01,AMAZONAS,ARIPUANA,MT
41133,2015-11-17,19145,DARDANELOS,40.96,AMAZONAS,ARIPUANA,MT
41134,2015-11-19,19145,DARDANELOS,31.0,AMAZONAS,ARIPUANA,MT
41135,2015-11-21,19145,DARDANELOS,29.0,AMAZONAS,ARIPUANA,MT
41136,2015-11-24,19145,DARDANELOS,32.01,AMAZONAS,ARIPUANA,MT
41137,2015-11-26,19145,DARDANELOS,29.99,AMAZONAS,ARIPUANA,MT
41138,2015-11-28,19145,DARDANELOS,28.99,AMAZONAS,ARIPUANA,MT
41139,2015-11-30,19145,DARDANELOS,29.0,AMAZONAS,ARIPUANA,MT
41140,2015-12-03,19145,DARDANELOS,34.0,AMAZONAS,ARIPUANA,MT
41141,2015-12-06,19145,DARDANELOS,43.98,AMAZONAS,ARIPUANA,MT
41142,2015-12-08,19145,DARDANELOS,63.99,AMAZONAS,ARIPUANA,MT
41143,2015-12-12,19145,DARDANELOS,64.01,AMAZONAS,ARIPUANA,MT
41144,2015-12-14,19145,DARDANELOS,57.02,AMAZONAS,ARIPUANA,MT
